Hugo_Symbol,name,recon_1
CLIC4,CLIC4,6.089793
CKM,CKM,4.792442
ADM2,ADM2,4.429725
GAL3ST1,GAL3ST1,6.338766
ODF3B,ODF3B,6.7970824
ACOT13,ACOT13,7.5866823
C22orf26,C22orf26,4.0366077
SLC13A2,SLC13A2,3.3447442
C2orf72,C2orf72,3.0197585
PRR15,PRR15,2.8999944
C14orf37,C14orf37,5.1633596
ZBTB38,ZBTB38,4.9980597
XXcos-LUCA11.5,XXcos-LUCA11.5,4.5851383
PFN3,PFN3,10.311044
UGT1A8,UGT1A8,6.8794093
PROM1,PROM1,5.2777343
PCOLCE,PCOLCE,7.1099224
HMSD,HMSD,2.6907465
SLC9A3R1,SLC9A3R1,7.3297467
WDR35,WDR35,12.187623
SNX14,SNX14,5.4290304
RSG1,RSG1,4.8428316
ETAA1,ETAA1,4.1629443
MT1HL1,MT1HL1,2.6842637
BST1,BST1,11.34244
ARIH2OS,ARIH2OS,6.9307203
FAM219A,FAM219A,8.847887
MARCH3,MARCH3,5.426784
GATSL2,GATSL2,2.9789422
APTX,APTX,8.035268
C20orf144,C20orf144,5.892579
CRYGN,CRYGN,7.224167
GPD2,GPD2,4.9891176
MFGE8,MFGE8,7.9714346
ZNF225,ZNF225,6.0960016
BACE2,BACE2,5.790581
DOK6,DOK6,1.707579
ATP6V1C2,ATP6V1C2,10.730479
LIMK2,LIMK2,6.9699063
SOX30,SOX30,7.3366795
RANBP17,RANBP17,9.163113
ZNF429,ZNF429,7.5782194
COL13A1,COL13A1,7.8730674
ZNF780A,ZNF780A,4.37343
KCNF1,KCNF1,1.4753859
SPINT1,SPINT1,6.65049
SP2,SP2,9.776217
HCN4,HCN4,4.5934873
RP11-366L20.2,RP11-366L20.2,2.9623833
MAP2K6,MAP2K6,5.663821
SRPK3,SRPK3,3.4547212
PDCL,PDCL,4.6790795
FITM2,FITM2,4.0753016
SMARCA1,SMARCA1,6.2647476
KPNA6,KPNA6,10.307872
UBE2F-SCLY,UBE2F-SCLY,9.661511
CLDN11,CLDN11,7.9185405
SOX8,SOX8,2.4157946
WASF2,WASF2,9.360426
HOXB2,HOXB2,6.029206
C6orf164,C6orf164,4.994754
PTN,PTN,11.293605
GPRC6A,GPRC6A,9.00048
METTL15,METTL15,7.2590866
TMEM173,TMEM173,7.9580584
PLA2G4C,PLA2G4C,4.079337
TBCC,TBCC,5.4079504
ZSCAN9,ZSCAN9,4.6613693
C1orf170,C1orf170,7.277905
AC005481.5,AC005481.5,2.7199557
LRRC37A,LRRC37A,9.395754
GLG1,GLG1,7.404393
CYB561D1,CYB561D1,3.8228593
EEF2K,EEF2K,5.906804
HLA-DPB1,HLA-DPB1,6.9125323
CDH12,CDH12,0.70456564
HIGD2A,HIGD2A,7.7291484
NOX5,NOX5,3.4540324
AVIL,AVIL,7.6344132
NUCKS1,NUCKS1,7.098235
COX17,COX17,6.2288957
GCH1,GCH1,4.416277
ZNF133,ZNF133,4.62149
CLN5,CLN5,5.8665943
CDH7,CDH7,5.4650135
CYB561,CYB561,5.7679415
MLLT1,MLLT1,6.210642
NDUFS2,NDUFS2,7.3601894
PANX2,PANX2,6.024257
GTSF1L,GTSF1L,5.751805
SPNS2,SPNS2,7.8803196
SNRNP35,SNRNP35,5.2621884
PCNXL2,PCNXL2,6.656967
SMIM14,SMIM14,6.1985474
MKNK1,MKNK1,6.6394444
DNAJC25,DNAJC25,6.0133686
RPAP3,RPAP3,6.46901
LRR1,LRR1,7.5024548
CCKAR,CCKAR,1.9731815
BACH2,BACH2,9.76197
NRIP2,NRIP2,3.7494845
GLO1,GLO1,7.223077
CENPBD1,CENPBD1,7.448465
HEXA,HEXA,6.0475235
FBXO22,FBXO22,8.035544
INA,INA,1.2500604
METAP1,METAP1,5.670652
TBL3,TBL3,6.8241425
UBXN10,UBXN10,1.5763772
ERCC8,ERCC8,6.1078005
BTBD3,BTBD3,9.25755
PITPNC1,PITPNC1,4.850939
SULT1A4,SULT1A4,5.355292
CLLU1,CLLU1,0.34894797
CALCOCO2,CALCOCO2,6.225909
GSC2,GSC2,2.4604387
TMEM261,TMEM261,7.4804177
RP11-536G4.1,RP11-536G4.1,2.93961
ST3GAL5,ST3GAL5,8.436153
GRN,GRN,7.6674576
FKBP3,FKBP3,6.335015
MUC7,MUC7,3.7600112
DPYSL5,DPYSL5,5.447577
DAZAP2,DAZAP2,7.702765
C8orf74,C8orf74,0.31314257
TXLNA,TXLNA,6.009783
WHSC1L1,WHSC1L1,7.3245873
C16orf3,C16orf3,4.545053
NEO1,NEO1,7.15315
LYRM5,LYRM5,7.88547
IFNAR1,IFNAR1,5.9358625
TRMT44,TRMT44,7.3105464
GRIN2C,GRIN2C,6.168429
MAP10,MAP10,2.6221414
AC004076.7,AC004076.7,1.6390914
NDUFS5,NDUFS5,7.543558
RPTN,RPTN,2.668765
PIP5KL1,PIP5KL1,8.812504
AQP12A,AQP12A,4.584828
NR2C2AP,NR2C2AP,5.933915
SCN1B,SCN1B,3.8491447
MAFA,MAFA,7.241295
CATSPERG,CATSPERG,4.4435244
LPAR5,LPAR5,5.829799
TFB1M,TFB1M,7.901377
HPRT1,HPRT1,6.4541345
PPP2CA,PPP2CA,7.646241
ANXA3,ANXA3,7.1886697
CHST1,CHST1,3.650091
RIBC2,RIBC2,3.0431485
TFAP2C,TFAP2C,5.184648
GTF2IRD2B,GTF2IRD2B,5.4354644
SHISA5,SHISA5,7.257837
PCDHA7,PCDHA7,2.9856443
SUPT16H,SUPT16H,7.900534
PARP14,PARP14,6.6355085
SIT1,SIT1,9.329618
BCAR1,BCAR1,5.743686
NEIL3,NEIL3,5.35112
COQ10A,COQ10A,10.338147
TMEM38B,TMEM38B,4.2931075
ZRSR2,ZRSR2,8.548565
LILRB2,LILRB2,7.658628
GJD2,GJD2,6.08199
ZW10,ZW10,8.898326
IL36RN,IL36RN,7.82392
TK2,TK2,6.8793154
C3orf36,C3orf36,8.433883
OTUD4,OTUD4,5.5143285
INHBA,INHBA,6.3470893
ATP6AP2,ATP6AP2,7.0965476
FGA,FGA,11.327404
DHX35,DHX35,4.2041616
ZNF558,ZNF558,4.390033
PPFIA2,PPFIA2,9.759281
C12orf79,C12orf79,2.0324488
C14orf28,C14orf28,3.1603363
C11orf96,C11orf96,5.7869387
ARHGAP18,ARHGAP18,11.420341
AC006967.1,AC006967.1,3.7179604
IL1B,IL1B,7.3141384
C2orf73,C2orf73,5.329713
SRY,SRY,0.94545686
BAALC,BAALC,5.9484253
ZNF669,ZNF669,6.210467
TNR,TNR,0.27745852
RRNAD1,RRNAD1,7.1471868
IFT43,IFT43,6.897348
ADRB1,ADRB1,6.9379125
EVPLL,EVPLL,6.8155675
DCUN1D5,DCUN1D5,5.6100073
BTN3A2,BTN3A2,5.311013
SLC17A7,SLC17A7,8.590995
WDR53,WDR53,5.7350564
PDE6A,PDE6A,1.5504771
TAF13,TAF13,8.491816
SEMA4F,SEMA4F,10.231825
ST6GAL1,ST6GAL1,9.905328
SLC34A1,SLC34A1,1.062605
AL162389.1,AL162389.1,4.6603823
SLC25A6,SLC25A6,6.6983876
ZNF679,ZNF679,3.0774894
RPL11,RPL11,7.884287
FAM229A,FAM229A,6.279808
PPP1R1B,PPP1R1B,2.35484
DCAF5,DCAF5,5.22899
PLAC8L1,PLAC8L1,1.0610754
MICU2,MICU2,7.0798707
CT62,CT62,4.532632
PPAPDC2,PPAPDC2,4.054477
ZNF91,ZNF91,4.2012033
AVL9,AVL9,9.03198
CACNA1A,CACNA1A,7.6260276
GOLGA6B,GOLGA6B,6.891751
GABRG2,GABRG2,0.5607224
TNS3,TNS3,6.1531577
TAF1B,TAF1B,10.979706
LRRN3,LRRN3,13.570603
LAMB3,LAMB3,7.698399
CHM,CHM,8.580216
BCAS1,BCAS1,5.3088737
LEPRE1,LEPRE1,6.562326
RUNDC3A,RUNDC3A,5.734213
GPR161,GPR161,6.933742
ATG4D,ATG4D,8.392585
SLC38A5,SLC38A5,7.2066445
DEPDC1B,DEPDC1B,5.9994125
ATP1B2,ATP1B2,8.64534
CRCP,CRCP,5.1127667
DBX2,DBX2,0.4969929
HAUS5,HAUS5,8.182429
STRN4,STRN4,5.8439736
PTCD1,PTCD1,10.663695
GPR88,GPR88,7.042137
AMY2B,AMY2B,7.652872
STRN,STRN,4.868507
TMA16,TMA16,6.4528136
LRP1B,LRP1B,1.1820619
FAM133A,FAM133A,0.67256194
FAM27E1,FAM27E1,0.59688437
TPTE2,TPTE2,10.083083
ZNF860,ZNF860,8.990343
ERP27,ERP27,5.369998
BCAR3,BCAR3,7.330661
CTAG1A,CTAG1A,1.8149753
NCR3LG1,NCR3LG1,1.9886363
CBS,CBS,10.384355
PSMD9,PSMD9,7.2157187
FSTL4,FSTL4,3.2791998
AKR7A2,AKR7A2,8.165015
HPS5,HPS5,9.100646
CDC45,CDC45,4.853324
TTYH1,TTYH1,5.9586945
WAPAL,WAPAL,5.6974316
ZNF197,ZNF197,5.7738094
ATG9B,ATG9B,7.1181493
TBC1D22A,TBC1D22A,6.9279027
NAP1L5,NAP1L5,5.2672944
RAN,RAN,7.9234085
RGS6,RGS6,4.477572
POLR2J2,POLR2J2,3.2327387
SYT4,SYT4,0.23970321
NGFRAP1,NGFRAP1,6.7120976
COX7A2L,COX7A2L,6.41778
KLK13,KLK13,5.239212
MRI1,MRI1,8.06611
NEDD8-MDP1,NEDD8-MDP1,9.564749
KIF24,KIF24,4.601067
ZNF318,ZNF318,4.18973
CARF,CARF,12.423557
DLC1,DLC1,4.915067
SPTB,SPTB,6.965296
RBMY1E,RBMY1E,0.06310878
MEIG1,MEIG1,5.7390313
CRYAB,CRYAB,7.9687333
SP5,SP5,5.717509
PPP2R5B,PPP2R5B,5.150109
OPRL1,OPRL1,6.219193
TSR1,TSR1,5.8222427
PABPC4L,PABPC4L,6.454676
EN2,EN2,4.0285525
CXCL9,CXCL9,5.686614
SPARC,SPARC,7.598313
EPM2A,EPM2A,3.1428788
C18orf56,C18orf56,6.631519
GPN3,GPN3,9.01336
CATSPER1,CATSPER1,1.971104
CD5,CD5,9.398625
COG6,COG6,5.5115504
DNAJC22,DNAJC22,1.8542645
ARL5B,ARL5B,4.3259144
GLYR1,GLYR1,5.531281
TJAP1,TJAP1,7.963958
PCDHGA8,PCDHGA8,1.1002083
GCNT2,GCNT2,3.055763
DHX30,DHX30,5.2862864
SIKE1,SIKE1,8.085836
FLJ20373,FLJ20373,6.9972773
KIAA1598,KIAA1598,4.7934523
NME2,NME2,5.7410502
CRCT1,CRCT1,5.185934
RASGRP4,RASGRP4,2.367255
CCDC137,CCDC137,7.116708
C20orf96,C20orf96,4.5607953
CENPJ,CENPJ,6.559034
ZNF213,ZNF213,7.0536957
NSFL1C,NSFL1C,7.1474996
MMP2,MMP2,7.6806927
PHYH,PHYH,7.7479987
HEPN1,HEPN1,5.730745
ZNF786,ZNF786,5.487662
FRMD3,FRMD3,3.8618667
BOD1L1,BOD1L1,7.9915137
SMIM20,SMIM20,5.6511292
SEMA4A,SEMA4A,9.500093
ALG10B,ALG10B,7.095597
MIER1,MIER1,9.668809
CD300LB,CD300LB,1.6976321
RP11-793H13.10,RP11-793H13.10,4.91441
TSPYL4,TSPYL4,5.8269935
CITED2,CITED2,8.835373
CDK5RAP3,CDK5RAP3,6.1728587
TECR,TECR,7.922176
CTD-2132N18.3,CTD-2132N18.3,0.24305744
LBR,LBR,5.9955564
RTL1,RTL1,6.5449777
KIAA1524,KIAA1524,7.434997
ZFYVE19,ZFYVE19,5.8105416
TK1,TK1,9.067211
SMC1B,SMC1B,6.939741
NT5DC1,NT5DC1,9.338138
CA5B,CA5B,6.6480184
NETO2,NETO2,8.409787
PPCS,PPCS,7.5513244
ANKRD35,ANKRD35,5.1044292
COA5,COA5,6.458285
WSCD2,WSCD2,8.726557
KCNK2,KCNK2,4.625569
ENTPD8,ENTPD8,3.4408243
GPR107,GPR107,6.408278
AC020907.1,AC020907.1,4.6946254
GJC1,GJC1,6.599815
GPR20,GPR20,10.559887
BIRC5,BIRC5,5.4149423
STT3B,STT3B,8.408036
CPT1B,CPT1B,9.831677
SMEK2,SMEK2,5.40249
FERMT3,FERMT3,5.361623
FCHSD2,FCHSD2,5.45305
GAGE2E,GAGE2E,0.28282288
RP11-514P8.7,RP11-514P8.7,8.715353
TDRKH,TDRKH,7.5301433
AFAP1,AFAP1,5.992943
MRC1L1,MRC1L1,8.692534
CASC5,CASC5,7.1193604
SNX3,SNX3,8.546997
ADCY7,ADCY7,4.674341
HCFC1,HCFC1,8.301717
KLHL17,KLHL17,6.1246614
SERTAD4,SERTAD4,3.7894666
PHRF1,PHRF1,5.005089
EDNRA,EDNRA,6.462155
SH2B3,SH2B3,4.556875
TNNI3K,TNNI3K,11.951753
C10orf54,C10orf54,8.103905
RNF207,RNF207,6.9264297
IL23A,IL23A,3.49634
PCGF1,PCGF1,6.209036
RP11-408E5.4,RP11-408E5.4,0.030956907
CDH5,CDH5,5.8790073
C11orf73,C11orf73,5.49337
TNFSF13B,TNFSF13B,6.5176015
AC013449.1,AC013449.1,5.574789
CLDN3,CLDN3,4.098388
SEPT10,SEPT10,8.949641
ZNF678,ZNF678,11.133816
BAZ1B,BAZ1B,7.770291
CLVS1,CLVS1,1.1156379
NOL4,NOL4,9.885466
VNN1,VNN1,5.4347687
XCR1,XCR1,4.1384025
KLHDC4,KLHDC4,7.843749
DSC2,DSC2,6.3902583
NXT1,NXT1,7.280947
AGAP3,AGAP3,7.322424
LUC7L2,LUC7L2,5.650455
OR2T10,OR2T10,13.105885
SLC17A5,SLC17A5,4.1478043
PCNT,PCNT,4.9222183
TRO,TRO,3.8137372
OVCH1-AS1,OVCH1-AS1,4.9031873
RC3H1,RC3H1,3.8247514
RPS6KA1,RPS6KA1,7.0127435
LECT1,LECT1,7.9111958
TMX2-CTNND1,TMX2-CTNND1,9.633371
MLLT10,MLLT10,4.7049093
MYLK2,MYLK2,7.597072
CELF1,CELF1,7.0982757
IFI27,IFI27,7.7372065
SAMD12,SAMD12,4.741315
IL31,IL31,2.9082696
ANXA6,ANXA6,7.3906093
EIF2B1,EIF2B1,7.5504603
DUSP28,DUSP28,8.759871
GPT,GPT,5.221682
RASEF,RASEF,4.5485163
ATG4C,ATG4C,8.8069725
ZNF74,ZNF74,11.431632
N4BP3,N4BP3,3.3196368
NAA15,NAA15,6.513292
GCG,GCG,8.206243
BMP4,BMP4,7.1009583
TOM1,TOM1,8.156854
AL353791.1,AL353791.1,5.511888
EMC4,EMC4,8.813764
ZMPSTE24,ZMPSTE24,5.460531
TCEANC,TCEANC,2.713797
DGKA,DGKA,6.569415
DPH5,DPH5,7.7018824
RAPH1,RAPH1,6.4975886
GAGE2A,GAGE2A,10.406414
DDC8,DDC8,1.5076594
ACN9,ACN9,6.0838523
TDO2,TDO2,5.911637
TMEM185B,TMEM185B,5.168738
SALL2,SALL2,9.404833
LAMA2,LAMA2,5.6984572
PRIMPOL,PRIMPOL,4.3447247
GMPR2,GMPR2,6.9230576
PRSS23,PRSS23,7.5186267
EXOC8,EXOC8,7.2955275
SRRT,SRRT,7.2533927
TMEM161A,TMEM161A,6.147033
PITPNA,PITPNA,7.40564
D2HGDH,D2HGDH,4.6119947
SPDEF,SPDEF,5.790448
DUSP11,DUSP11,5.480796
BAIAP2L1,BAIAP2L1,5.990404
NTN5,NTN5,4.753856
CTB-50L17.14,CTB-50L17.14,0.6852459
CYP1A1,CYP1A1,4.2688146
ACTN4,ACTN4,7.501136
RUVBL2,RUVBL2,7.812108
CYP26B1,CYP26B1,8.081349
CD164L2,CD164L2,7.3051286
HYAL4,HYAL4,2.8657877
RP11-661C8.3,RP11-661C8.3,3.9677453
ZFAND4,ZFAND4,3.473381
GFPT1,GFPT1,8.796508
KRR1,KRR1,8.156959
INSRR,INSRR,1.9567816
SLC25A25,SLC25A25,9.560647
ST6GALNAC2,ST6GALNAC2,7.33512
KLHDC7A,KLHDC7A,9.22087
WBP2,WBP2,7.0530667
FAM118A,FAM118A,4.62174
OAZ3,OAZ3,6.60638
RP11-1212A22.4,RP11-1212A22.4,5.102187
OR3A3,OR3A3,0.12421661
HAUS6,HAUS6,11.242296
SERPINA4,SERPINA4,0.3022108
BRINP2,BRINP2,3.575726
RBP4,RBP4,8.087947
ATPIF1,ATPIF1,7.0276737
NEK5,NEK5,5.8813334
PTGDS,PTGDS,4.8573017
FBP1,FBP1,8.284506
SLC8A2,SLC8A2,4.214202
BNIP1,BNIP1,5.78474
OC90,OC90,9.345929
KCNE2,KCNE2,1.8306719
NMB,NMB,6.9118414
NFIL3,NFIL3,6.4891863
HNRNPH3,HNRNPH3,6.7324677
MLX,MLX,6.953138
MAT2A,MAT2A,6.9361496
BCAT2,BCAT2,9.017864
ANKMY2,ANKMY2,4.298072
ROS1,ROS1,3.9463468
UNC13B,UNC13B,6.5076222
AL353354.2,AL353354.2,6.1363277
ZNF658,ZNF658,5.7073493
NISCH,NISCH,5.142664
APEX2,APEX2,7.4755483
DNMBP,DNMBP,4.6825404
MINPP1,MINPP1,4.624842
KRBA1,KRBA1,4.518725
CCDC130,CCDC130,7.4476175
ZFPM1,ZFPM1,6.4369063
CYP3A4,CYP3A4,3.666885
ST6GAL2,ST6GAL2,10.159907
EED,EED,5.8480687
ZNF259,ZNF259,7.5496435
DACH2,DACH2,0.39808613
FAM206A,FAM206A,4.8826337
LIMD2,LIMD2,9.506163
ITIH4,ITIH4,10.516852
PPP1R37,PPP1R37,8.29421
GNAL,GNAL,5.347613
CLCN1,CLCN1,2.9768515
CNTD1,CNTD1,2.2007735
PTPRR,PTPRR,4.9143147
AMPH,AMPH,2.5119755
FAHD2A,FAHD2A,10.431555
PAXIP1-AS2,PAXIP1-AS2,3.413949
ZNF700,ZNF700,5.992034
SHF,SHF,8.875163
CCDC23,CCDC23,5.426286
DENND3,DENND3,7.263347
CPNE4,CPNE4,3.9532123
GPS2,GPS2,6.375983
ZMYM6,ZMYM6,6.308018
OPA1,OPA1,7.9676685
PDE6B,PDE6B,6.073952
C10orf115,C10orf115,2.3303578
TC2N,TC2N,7.3718905
MMS22L,MMS22L,4.0101986
TRIM23,TRIM23,4.587257
STX6,STX6,9.169108
FAM126A,FAM126A,4.7295957
CYB5D1,CYB5D1,4.1905055
ADNP,ADNP,6.37631
OR6B3,OR6B3,0.14337698
AC020922.1,AC020922.1,1.4938457
CYP2C18,CYP2C18,3.510894
TPTE,TPTE,8.20926
C17orf77,C17orf77,2.5151381
ALDH7A1,ALDH7A1,6.156504
MOK,MOK,4.3512683
PLA2G2C,PLA2G2C,4.4356756
NAPB,NAPB,3.7932863
WTAP,WTAP,6.0663896
ZFX,ZFX,4.1729326
RP11-247C2.2,RP11-247C2.2,14.738574
HIST1H3J,HIST1H3J,6.677736
SAMD4A,SAMD4A,6.0465846
CEACAM21,CEACAM21,7.873876
CD163,CD163,5.706733
LGI2,LGI2,1.9447548
FERD3L,FERD3L,0.09827547
RPL27,RPL27,8.270315
ZSCAN18,ZSCAN18,6.3107247
COMMD3-BMI1,COMMD3-BMI1,8.645906
CDC34,CDC34,7.014275
FBXW5,FBXW5,6.688179
IRF5,IRF5,4.520218
C1QL4,C1QL4,2.0271897
ADAMTS3,ADAMTS3,13.65198
CXorf30,CXorf30,14.92156
SERPINB7,SERPINB7,7.274863
SCGB2A2,SCGB2A2,5.1794214
NOTCH1,NOTCH1,6.0608644
TMEM167A,TMEM167A,5.869415
KAZN,KAZN,4.6067495
METTL1,METTL1,7.6834865
PYCR1,PYCR1,6.685828
MSGN1,MSGN1,10.547581
ARRDC3,ARRDC3,8.108771
NPRL2,NPRL2,4.5132904
ABCC1,ABCC1,6.193331
ZNF784,ZNF784,3.8595328
CHRM5,CHRM5,4.3859153
VEPH1,VEPH1,2.110849
CAPN7,CAPN7,4.412026
CACNA2D4,CACNA2D4,7.650027
TCTN1,TCTN1,7.1123285
BOLL,BOLL,3.9178405
ST6GALNAC6,ST6GALNAC6,6.9135733
SREK1IP1,SREK1IP1,5.6304307
NRCAM,NRCAM,5.2681117
ARPP19,ARPP19,6.489345
KCNIP3,KCNIP3,4.508168
TP53INP1,TP53INP1,5.653609
RPS6KA5,RPS6KA5,5.053989
SHBG,SHBG,7.676603
TRIP6,TRIP6,7.68437
PCDH9,PCDH9,4.0143576
HIST1H3F,HIST1H3F,1.5837451
WDR4,WDR4,6.458691
B3GNT8,B3GNT8,4.3746367
NACA,NACA,8.613613
CENPL,CENPL,8.900395
AC104809.3,AC104809.3,0.61403805
DLG2,DLG2,8.993613
ATXN10,ATXN10,7.0062017
NEU3,NEU3,3.9262016
SECISBP2L,SECISBP2L,6.691877
KLHL41,KLHL41,3.89233
PHLPP1,PHLPP1,4.8131013
CTD-2228K2.5,CTD-2228K2.5,7.1515684
RSPH3,RSPH3,4.0900946
ROGDI,ROGDI,7.829659
ATCAY,ATCAY,0.32258388
EID3,EID3,10.017447
QRFP,QRFP,6.1615047
ATP6C,ATP6C,4.298523
ACBD3,ACBD3,7.6731725
RGL4,RGL4,2.1322367
COL5A2,COL5A2,7.350547
SEPT3,SEPT3,4.3333845
VCY,VCY,2.283631
VTI1B,VTI1B,6.50519
SLC2A3,SLC2A3,5.4285507
RTP3,RTP3,6.240955
NANOS1,NANOS1,7.497792
STYK1,STYK1,3.8686097
HIST1H2BG,HIST1H2BG,4.1537886
POP1,POP1,5.3537426
H1F0,H1F0,8.026285
ENTPD5,ENTPD5,4.19321
AC008948.1,AC008948.1,1.0294569
MUC5B,MUC5B,2.11338
PPP6C,PPP6C,7.940945
PPIL4,PPIL4,5.0759454
TRAFD1,TRAFD1,8.53173
GPR160,GPR160,11.755258
CCDC113,CCDC113,2.723169
GLDC,GLDC,2.792063
CSTA,CSTA,7.836716
HNF1B,HNF1B,4.8665304
METTL14,METTL14,6.1867967
TAS2R38,TAS2R38,13.876181
POR,POR,7.427144
UBTD2,UBTD2,4.6998158
RASL11B,RASL11B,5.655827
TFCP2,TFCP2,6.831353
SPATA5L1,SPATA5L1,6.3390584
RABGAP1,RABGAP1,9.794619
ARL14EP,ARL14EP,7.073911
CADM3,CADM3,2.632278
C14orf119,C14orf119,8.014323
RC3H2,RC3H2,8.620128
EXOC3L1,EXOC3L1,4.17453
FAM160A2,FAM160A2,4.9244742
WDR46,WDR46,6.9454074
EYA3,EYA3,9.656753
SCYL1,SCYL1,7.5930924
ACSL6,ACSL6,1.377035
SAT2,SAT2,6.1239386
EMC7,EMC7,7.0721793
RAX,RAX,4.704705
ZNF672,ZNF672,4.916076
RABGGTA,RABGGTA,5.94698
C6orf226,C6orf226,9.945432
CLK4,CLK4,5.676608
KCTD19,KCTD19,9.94362
ADPRH,ADPRH,6.5774655
KIAA1671,KIAA1671,6.7353754
WAS,WAS,4.061866
SH2D7,SH2D7,6.7762156
VDR,VDR,8.341483
MARCH4,MARCH4,2.2461538
MRPS18B,MRPS18B,5.9698176
CNBD1,CNBD1,0.15164718
EPHX1,EPHX1,6.1047816
EIF2S3L,EIF2S3L,1.8579084
SLC16A7,SLC16A7,2.5101516
MIB2,MIB2,8.855966
GDF10,GDF10,8.335605
SNTN,SNTN,0.43173695
BCL2L10,BCL2L10,5.040707
CDHR3,CDHR3,5.9151363
CIB4,CIB4,0.10428362
NKX1-2,NKX1-2,1.2874882
FAM102B,FAM102B,9.362253
ARHGAP29,ARHGAP29,6.8585987
GUCY1B3,GUCY1B3,8.653093
ZNF837,ZNF837,6.036661
DCP2,DCP2,7.8943605
RP5-1021I20.4,RP5-1021I20.4,3.51107
RCCD1,RCCD1,9.630138
XPO7,XPO7,7.329453
COPG2,COPG2,6.128357
AP4M1,AP4M1,6.945275
GTF2E1,GTF2E1,7.3679204
FHOD1,FHOD1,7.0906005
SP3,SP3,5.503366
SMTNL1,SMTNL1,5.1409116
CRLF2,CRLF2,7.6427717
DMRT1,DMRT1,0.7385394
SLC39A1,SLC39A1,6.798898
SYNGR4,SYNGR4,1.4450358
RSPO1,RSPO1,1.2851621
HOGA1,HOGA1,3.5751903
PURG,PURG,0.77716404
PRADC1,PRADC1,5.2234864
VCAM1,VCAM1,4.1604705
BRAT1,BRAT1,5.3799667
PTCHD4,PTCHD4,3.2933722
BRWD3,BRWD3,8.911816
ABLIM3,ABLIM3,11.525637
JPH4,JPH4,6.4685693
CTD-2054N24.2,CTD-2054N24.2,5.6140037
AP000322.54,AP000322.54,7.700961
CCDC150,CCDC150,7.3354044
GATA4,GATA4,1.0324166
KCNJ15,KCNJ15,8.7916975
ADRA2A,ADRA2A,5.3880467
TM4SF19,TM4SF19,6.468863
VHLL,VHLL,4.0811167
DENND6A,DENND6A,5.5037827
ACKR4,ACKR4,3.8707838
SDCCAG8,SDCCAG8,5.4573655
COX6B2,COX6B2,12.0708685
UBE2H,UBE2H,8.216423
UNK,UNK,6.0427265
RP11-447L10.1,RP11-447L10.1,3.5178232
KIR2DL4,KIR2DL4,1.9476157
ALDH1B1,ALDH1B1,4.465713
ARMC6,ARMC6,7.724066
DCDC2,DCDC2,10.678513
PNPO,PNPO,8.099044
NBPF9,NBPF9,6.3108687
PLCB2,PLCB2,11.357947
RAVER2,RAVER2,11.431772
STAT5B,STAT5B,5.744377
DNAAF3,DNAAF3,4.7223077
TMEM217,TMEM217,2.7609231
TCTEX1D4,TCTEX1D4,8.890692
ESCO2,ESCO2,3.6438568
UQCR11,UQCR11,7.02944
SYTL5,SYTL5,5.8494773
MAGEC2,MAGEC2,0.7638649
TMC4,TMC4,4.7454557
MYOG,MYOG,3.1270921
CKS2,CKS2,6.3886037
NAA30,NAA30,4.5033526
CALHM2,CALHM2,5.503118
SLC51B,SLC51B,10.354498
HEY1,HEY1,7.2375827
ELK1,ELK1,5.8797836
ZDHHC14,ZDHHC14,6.7577295
F9,F9,4.0693774
LANCL1,LANCL1,4.9156113
SMIM18,SMIM18,7.906142
DOLPP1,DOLPP1,6.0861955
RQCD1,RQCD1,7.3742957
PTPN11,PTPN11,7.453151
FAM109A,FAM109A,4.1339326
LYPD8,LYPD8,6.510656
AC009403.2,AC009403.2,3.524198
AC187652.1,AC187652.1,0.77449673
BRIX1,BRIX1,7.6206493
SLC35E2,SLC35E2,3.0973687
GC,GC,15.188237
FKBP1C,FKBP1C,6.7542067
NOA1,NOA1,7.9328513
CYP46A1,CYP46A1,1.5166608
AFP,AFP,12.909385
HEXB,HEXB,7.2993917
C10orf82,C10orf82,2.4018426
RASL12,RASL12,3.1645837
PRM2,PRM2,0.10783033
F11,F11,7.0090437
MAGEB4,MAGEB4,4.290351
RASSF8,RASSF8,9.93222
MRPS14,MRPS14,10.21532
MVD,MVD,5.6745877
VMP1,VMP1,7.1205907
NODAL,NODAL,1.0817912
HSD17B8,HSD17B8,5.137461
RPH3A,RPH3A,0.4893244
PRSS46,PRSS46,0.18064958
LRIG3,LRIG3,10.246486
FANCL,FANCL,7.0155454
PHF21A,PHF21A,4.7654223
FAM71F2,FAM71F2,1.7680727
PLEKHH1,PLEKHH1,5.2678576
HAVCR2,HAVCR2,3.8822832
RALYL,RALYL,0.22923549
EMX2,EMX2,7.1059556
UBE2Q1,UBE2Q1,7.216968
NSG2,NSG2,0.5506671
ZNF649,ZNF649,8.42908
PIGR,PIGR,2.7375982
TEX11,TEX11,3.3959658
ZNF724P,ZNF724P,1.8923295
MICALCL,MICALCL,11.704803
RHNO1,RHNO1,5.7880383
VDAC2,VDAC2,7.435461
GABRA5,GABRA5,3.2523782
CDH22,CDH22,6.1612787
SCNN1A,SCNN1A,5.4104757
GRPEL1,GRPEL1,6.5558743
CTD-3105H18.14,CTD-3105H18.14,5.795434
WDR93,WDR93,4.359534
ACR,ACR,1.3703446
GSTCD,GSTCD,6.9978156
